"Date","Title","Review_Text","Review_Score","Country"
2006-03-17,"Thrawn Finale","A great finish to the trilogy.  I wish all Star Wars books reached this standard of drama and action.  I will admit though that the ending felt rushed, especially the part with Luke (and Luuke).Overall, this is a Star Wars series you can't miss if you are at all interested in the Expanded Universe.",5,"US"
1998-02-13,"You can learn alot from art...","Grand Admiral Thrawn was the most emotional and ""Human"" of all Imperial Leaders. He made the trilogy what it is, and spectors of him will surface again...",5,"US"
2018-09-06,"Great Book in the Series","Fantastic",5,"US"
1998-08-01,"Zahn did a Great Job of Portraying all of Our Old Friends","This was a great book. The characters that we are all familiar with , and ones that he made up, were so real, so alive. I would spend hours arguing with Han and Leia, or fighting alongside Luke, his lightsaber glowing, or twittering alongside R2-D2 when he unearthed yet again valuable information. I recommend this book to anyone who wants to keep the Star War tradition alive.",5,"US"
2013-11-10,"Awesome","I couldn't put the Thrawn series down.  Great continuation of the story.  Preserved the characteristics of the players in the story.",5,"US"
1998-07-05,"A MUST for your book shelf!","This book is brilliant, it takes off from the original Star Wars trilogy. All Star Wars fans will love this book with its amazing storline and conclusion.",5,"US"
1999-02-02,"a great book all around","this is the best star wars book ever  made.It is like it came out of George Lucas's mind. If you  read one book this weather it will be The Last Commmand",5,"US"
1998-11-05,"Best finish to an amazing saga","After completing the Zahn trio with this brilliance, I'm hooked on SW novels forever. I just can't wait to get my hands on the next Zahn classic.",5,"US"
1997-12-07,"Best Star Wars book ever!!!!!!!!!!!","Timothy Zahn is an excellent writer and this story was just superb, the ending was much better than I thought it would be. A great read!!",5,"US"
1999-08-04,"Simply superb!","I have read the tree books of THRAWN WARS from Timoty Zahn, this books are simply superb, they keep the pure style of STARWARS TRILOGY and currenty Episode I, it will be a shame if George Lucas won't  take them to the  movies, i have that concern,(perhaps in 10 years, who knows)the writing is  very descriptive,so you can have very fine details. ENJOY THEM!",5,"US"
1999-06-04,"Horrible book (trilogy)","I REALLY hope this is not the story that they will film as the ""what-happend-after-Return-Of-The-Jedi"". Because they will ruin EVERYTHING. Nice sympathy points for  ""let's-rememberaized-what-happened/the  characters-in-the-Star-Wars-Trilogy"". To me Mara Jade, Thrawn, Talon  Karde don't even exist on Star Wars.",1,"US"
1998-12-31,"A Star wars fan -must -read!","This book was great! I could not but it down. Star Wars fans will love it! Timothy Zahn brings the Charecters to life!",5,"US"
2016-01-08,"Not bad","I'm not a huge fan of Tim Zahn. I find his books boring at times and lose my interest for long stretches.",3,"US"
1999-10-14,"Loved it, what else can I say??????","WELL... the heading pretty much says it all, doesn't it??? If you liked this book -- Mara esp.--hint, hint!! you must also read Vision of the Future by Timothy Zahn, you won't be disappointed on either count!!",5,"US"
2017-05-02,"Worth the money!","Great book. Great service.",5,"US"
2000-05-07,"From a tiny outpost on the rim...","This was the best ""Star Wars"" book, which capped off the best ""Star Wars"" trilogy ever written.  Timothy Zahn is the best ""Star Wars"" author.  I can't wait to see the movies based on the  ""Heir to the Empire"" trilogy!If you like Star Wars... this  is a must read!",5,"US"
2006-01-15,"Zahn Rushes Through Last Book of Trilogy","The Last Command is a novel that you will find hard to put down. Zahn's genius is most present up to the last chapters of the book.The last chapters of the book appered to be rushed, and this reader was asking How? Why? I think that Zahn was in a hurry to get the book to print.The Last Command deserved a better conclusion.",4,"US"
2014-05-26,"good read","It's a great end to the Thrawn trilogy. A bit too much back and forth with some of the side stories but good nonetheless.",4,"US"
1999-03-23,"What a GREAT Book","This is the best book I have ever read.  The super climatic end to the perfect series.  I especially love the introduction of Mara Jade into the star wars world. I also became very attatched to Grand Admiral Thrawn, and  the way he died was a great ending.",5,"US"
2012-12-30,"Awesome","The book was great, but Grand Admiral Thrawn is so AWESOME! I do not like that they killed him.Hmmph.",5,"US"
2005-12-13,"the best book","This book was one of the best books in the world in my opinion. The story was really good, and the main character was great and was has a very good description. The book was very descriptive and and had a great plot. I really reconmend reading this book, the book was very good how it was written. the author made a very good book!!! have to read!!!",5,"US"
1999-07-02,"Episode VII, VIII, & IX","Every page exciting and Zahn has created such great characters from Admiral Thrawn, Karrde and Mara Jade, to the deadly Noghri. A must read triology for the Star Wars fan!!!!",5,"US"
1999-12-22,"Zahn does it again!","A stunning conclusion to Timothy Zahn's 3 part trilogy! Great reading, i could hardly put it down. Maybe not as in-depth with the characters as in his previous books, but it was good none the less.",5,"US"
2001-04-07,"Great book","A great ending to a great trilogy.  All Star Wars fans would love this series.  Make sure to read it if you haven't yet!",5,"US"
